5.968379446640316166e-01,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.520912459049570398e-01,1.338853549556003010e-03,2.111800922248389945e-02,4.908022682395869361e-04,1.848696122345348802e-01,1.701782882510396167e-01,2.201767141371376024e-01,1.613406029200123715e-01,6.735074780679156659e-01,3.447058744429066235e-01,3.984819988730019524e-01,2.201767141371376024e-01,3.074149800000000043e-01,1.646784340642160338e-01,4.000000000000000000e+00
9.762845849802371800e-01,5.916666666666666741e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.505704580086503375e-03,6.348875245230903752e-05,2.484472317734638669e-03,2.137273952985574730e-05,2.581977802694897586e-03,0.000000000000000000e+00,7.363770785244692571e-03,0.000000000000000000e+00,8.152985085841779611e-01,1.552941234394463466e-01,5.597723092237395504e-01,7.363770785244692571e-03,8.888888999999999818e-01,1.594485193914604859e-01,5.000000000000000000e+00
5.375494071146245112e-01,5.416666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.901141018678902030e-03,1.372191743139988113e-04,1.242235957625095711e-03,9.816051331315301916e-05,2.581977872408300280e-04,0.000000000000000000e+00,7.363770122505374719e-04,0.000000000000000000e+00,8.320895544642458175e-01,1.341176521287197054e-01,5.768501094925987394e-01,7.363770122505374719e-04,1.111111099999999990e-01,1.594485193914604859e-01,5.000000000000000000e+00
3.359683794466403195e-01,7.750000000000000222e-01,0.000000000000000000e+00,3.333333233333335421e-01,5.000000000000000000e-01,5.513311257210737337e-02,1.463813417195849054e-03,2.857144518189781365e-02,7.962500651951332289e-04,4.407436077689732001e-01,4.100486094817553662e-01,5.154639284575558422e-01,3.904910338116591162e-01,4.813432942957783234e-01,5.941176635640137427e-01,1.916508827958187944e-01,5.154639284575558422e-01,2.853326199999999813e-01,1.638763732433409503e-01,6.000000000000000000e+00
8.656126482213438722e-01,8.708333333333333481e-01,0.000000000000000000e+00,3.333333233333335421e-01,0.000000000000000000e+00,7.794677892553067422e-02,1.139063266346575709e-03,5.093167211604521238e-02,2.994854336074700973e-03,4.492641680639556517e-02,4.132901046457868738e-02,3.534609804605230027e-02,5.845674486494949890e-02,7.947761230744597727e-01,9.647059390311416016e-02,6.755218326336103196e-01,5.522828088933519342e-02,4.273538299999999901e-01,8.441886390777507687e-01,7.000000000000000000e+00
8.142292490118576698e-01,4.333333333333333481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.612167261345398950e-02,3.323821560636568335e-04,3.726708364800722633e-03,2.404433152976279196e-05,8.520526832549245311e-03,3.241491152686314103e-03,1.914580192087038391e-02,2.338269654301802867e-03,7.947761230744597727e-01,1.847058871487889109e-01,5.332068454785059419e-01,1.914580192087038391e-02,9.333333400000000113e-01,1.642933354127999734e-01,5.000000000000000000e+00
1.976284584980237194e-02,1.666666666666666574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.703422063641227363e-02,2.016700406083017216e-03,3.602483999845713936e-02,1.520134839452571282e-03,1.365866254558210924e-01,1.369530084031848338e-01,1.701030871126429367e-01,1.005455907857960712e-01,7.929104516644852607e-01,3.247058733840830769e-01,3.092979255461258958e-01,1.701030871126429367e-01,4.428606299999999774e-01,2.288003225971352306e-01,1.000000000000000000e+00
7.984189723320158638e-01,7.125000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.273764235784815846e-01,2.598483601796638953e-03,8.074534305929545464e-02,1.229947414997118816e-03,3.829073193774537587e-01,3.606158756938077636e-01,4.513991387967662416e-01,3.312548454791942043e-01,5.578358204256237407e-01,5.505882532318338018e-01,1.840607576162371917e-01,4.513991387967662416e-01,3.067215999999999831e-01,1.785947332357897543e-01,6.000000000000000000e+00
9.565217391304348116e-01,4.541666666666666630e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.520912698593306633e-01,4.396156207245927906e-03,3.478258740480823924e-02,1.322801767338917635e-03,3.335915424815350527e-01,3.265802457583488194e-01,3.733431401079297385e-01,2.977396532271346929e-01,6.791044872605255245e-01,4.011764799930795378e-01,3.017078174443429406e-01,3.733431401079297385e-01,2.453212999999999921e-01,1.902813080259551370e-01,4.000000000000000000e+00
5.731225296442687966e-01,3.583333333333333370e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.460076152322576482e-01,4.636300990281111770e-03,1.366458623201327778e-02,4.141388033145306023e-04,3.343661350694387968e-01,3.354943301093543662e-01,3.600883537548721924e-01,3.055339055172593410e-01,7.350746295597571089e-01,3.341176392110726812e-01,3.529411965621161440e-01,3.600883537548721924e-01,1.971151499999999890e-01,2.020328185841870350e-01,4.000000000000000000e+00
7.233201581027668414e-01,5.583333333333333481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.471483156601957110e-02,6.167233561462609308e-04,4.968943741059394376e-03,1.963209863079076517e-04,3.872967122322761892e-03,2.431118382748123034e-03,8.100147068481980753e-03,7.794231947179050025e-04,8.227611959031799760e-01,1.529411814532871672e-01,5.559772432183890389e-01,8.100147068481980753e-03,5.277777999999999636e-01,1.885674771690254437e-01,5.000000000000000000e+00
6.996047430830039104e-01,4.874999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.520912219505834127e-02,3.435861228348692834e-04,1.987577004498322641e-02,1.496091374921591614e-04,4.131164442483793720e-02,5.753646805134900871e-02,4.270986883129698763e-02,2.416211896610696852e-02,9.328358225245042545e-01,1.482352995986158939e-01,4.516129144090101910e-01,5.228276912899285783e-02,5.637125400000000397e-01,3.899629414526322724e-01,1.000000000000000000e+00
5.177865612648221427e-01,5.124999999999999556e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.125475780913434865e-02,3.181907485028008086e-03,3.354037058755462292e-02,1.114053080521470616e-03,4.311902922134869948e-02,1.620745612809932137e-02,7.584683670215879026e-02,3.429462168995722759e-02,6.343283633465136573e-01,2.988235358892732951e-01,5.123339824490780181e-01,7.584683670215879026e-02,8.339345999999999703e-01,1.103914100790284042e-01,3.000000000000000000e+00
3.241106719367589095e-01,7.083333333333333148e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.330799941592392989e-02,1.372177222889078266e-04,1.987572733691134533e-02,3.285084566417208348e-04,7.875032312162116854e-01,7.252836039326061579e-01,8.689248757811127710e-01,7.599376411554904509e-01,1.529850690507352784e-01,7.082352805397923445e-01,3.415559917149451064e-01,8.689248757811127710e-01,2.415114200000000044e-01,1.101777163376327501e-01,2.000000000000000000e+00
4.940711462450592673e-01,9.416666666666666519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.231939009700871002e-02,2.427512084075479539e-04,2.236024929439445544e-02,3.526497861323038031e-04,4.027885430763297747e-02,3.079416613285386115e-02,2.798232726080760596e-02,6.235385698039416780e-02,7.555970217858931637e-01,8.235294833910029866e-02,7.381404251374540371e-01,5.891016230552163779e-02,5.538119000000000236e-01,8.631364529978274858e-01,7.000000000000000000e+00
8.853754940711462407e-01,1.958333333333333315e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140685028697852911e-02,4.251580488977516493e-04,9.937888823733613194e-03,2.483286335530016445e-04,5.809449986350116030e-02,4.051863703823854745e-02,9.351988075464004457e-02,3.741231488971738517e-02,6.940298618985295542e-01,3.152941287335639942e-01,4.250474540793362510e-01,9.351988075464004457e-02,6.222222400000000375e-01,1.637850971908648978e-01,5.000000000000000000e+00
5.138339920948616774e-02,4.541666666666666630e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140684344287177902e-02,1.344467441564056926e-04,9.937887034913849005e-03,2.137271983387321655e-04,1.110250491409775150e-02,0.000000000000000000e+00,2.577319509739915346e-02,6.235385698039416606e-03,7.537313486968143517e-01,2.047058882076124298e-01,5.426945104918823315e-01,2.577319509739915346e-02,1.000000000000000000e+00,1.222925012198540079e-01,3.000000000000000000e+00
1.581027667984189616e-02,8.291666666666667185e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,7.414450804406687301e-02,1.683943950218126434e-03,9.937886587708906483e-02,1.885090507986566730e-03,3.576039266492309077e-01,3.314424556842986980e-01,4.263623120297326263e-01,3.094310036030863409e-01,5.391791231169242860e-01,5.458823438477509171e-01,2.106262128225715180e-01,4.263623120297326263e-01,3.175664000000000264e-01,1.717876079957956215e-01,6.000000000000000000e+00
3.083003952569169925e-01,2.124999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.901142284838650692e-02,3.884004773935827355e-04,1.987572733691134533e-02,4.381391417620064720e-04,7.681384513753201082e-01,7.341977174570317732e-01,8.424153362119636279e-01,7.209664779121908174e-01,3.544776350593111247e-01,6.694117901799306880e-01,1.992410250531990723e-01,8.424153362119636279e-01,2.080126300000000039e-01,1.453879782035405743e-01,2.000000000000000000e+00
6.719367588932806390e-02,2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,2.110266190923680840e-01,1.007230681612844916e-02,2.881987423479042132e-01,2.076360291304875372e-02,1.001807389676449001e-01,6.564019502139542550e-02,1.502209075830566454e-01,8.028059375586613089e-02,5.634328632003223758e-01,3.952941329688580141e-01,4.288425166691270940e-01,1.502209075830566454e-01,6.647845000000000004e-01,1.292620833956235893e-01,3.000000000000000000e+00
8.418972332015810522e-01,9.791666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.695816070927668062e-02,1.933768396351222231e-03,6.708072552293629920e-02,1.434621023543160333e-03,1.221275498722711184e-01,1.037277139686200583e-01,1.023564094082738546e-01,1.605611875117322618e-01,6.679104520842614745e-01,6.588235761245671285e-02,8.538899365928657170e-01,1.516936734043175805e-01,3.915476500000000248e-01,8.859038767644024093e-01,7.000000000000000000e+00
3.675889328063240979e-01,5.374999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.703422405846563480e-03,3.361168654327680570e-05,7.453414493576739595e-03,3.205908805359032436e-05,2.117221901385651570e-02,1.296596461074525641e-02,4.050073534240990203e-02,8.573655071748866735e-03,7.705223930656882603e-01,2.294117668858131343e-01,4.857685118727248508e-01,4.050073534240990203e-02,7.978835699999999864e-01,1.776845580544317293e-01,5.000000000000000000e+00
2.094861660079051502e-01,5.458333333333332815e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.471483259263558205e-02,8.346715660413278962e-04,4.472049411673949260e-02,1.520695673055435029e-03,1.265169148417324627e-02,6.482982305372628207e-03,2.430044186818525881e-02,6.235385698039416606e-03,7.873134374345621689e-01,1.905882373494809656e-01,5.313093141836104927e-01,2.430044186818525881e-02,7.694444700000000470e-01,1.594485193914604859e-01,5.000000000000000000e+00
4.189723320158103004e-01,5.625000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.463878977576686946e-02,1.015820317541753703e-03,4.720496352764201597e-02,9.510851505396091584e-04,1.489801208049611747e-01,1.223662983984302871e-01,1.966126598187580288e-01,1.239282985525082259e-01,6.026119443396357189e-01,3.952941329688580141e-01,3.889943253207261975e-01,1.966126598187580288e-01,4.327860800000000174e-01,1.476003606386167011e-01,4.000000000000000000e+00
3.636363636363636465e-01,9.375000000000000000e-01,0.000000000000000000e+00,3.333333233333335421e-01,0.000000000000000000e+00,6.083650178403619130e-02,2.718812618582049003e-03,4.472049188071478693e-02,6.732407828413858710e-04,8.727084855990237255e-02,6.969205485974112879e-02,7.142857237534187831e-02,1.208106018453436598e-01,6.847014964531353831e-01,7.647059284429062742e-02,8.197343562069498990e-01,1.141384431948568173e-01,4.472465800000000047e-01,8.916702501932501912e-01,7.000000000000000000e+00
9.644268774703557146e-01,9.916666666666666963e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.844106750133742423e-02,1.299652703832055670e-03,3.354036835152991031e-02,4.408126698100036929e-04,1.027627212319975752e-01,7.860616109081167147e-02,1.016200264976433870e-01,1.270459742152462990e-01,6.343283633465136573e-01,1.505882405259515444e-01,7.514231612795206905e-01,1.200294468333619469e-01,4.062121499999999941e-01,9.716409485154882120e-01,7.000000000000000000e+00
1.857707509881423025e-01,6.750000000000000444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.992395376107791410e-02,1.078720935297762008e-03,3.229814035415277257e-02,1.184452232468122777e-03,1.340046431914684311e-01,1.199351752020678813e-01,1.089838025848026415e-01,1.738113827338617634e-01,6.940298618985295542e-01,4.352942092041517386e-02,8.633776101451414720e-01,1.642120834741378210e-01,3.496557800000000271e-01,8.635269405793234432e-01,7.000000000000000000e+00
9.407114624505928946e-01,4.625000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.505703211265151970e-03,6.348871816838328223e-05,7.453415835191562304e-03,1.282363207040108162e-04,3.872966634328943447e-02,5.105348501664088573e-02,4.418262007229292743e-02,2.104442646782769821e-02,9.067164211057584522e-01,1.670588280761245437e-01,4.478178552347791830e-01,4.786450679039391115e-02,5.813492000000000104e-01,3.509923194316004746e-01,1.000000000000000000e+00
7.233201581027668414e-01,5.583333333333333481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.231939488788343473e-02,4.947509595465809365e-04,3.975155082288504144e-02,6.743848256848762514e-04,2.375419709540502536e-02,1.701782955443946477e-02,3.829160450448008263e-02,1.480904147126916454e-02,7.798507484364557429e-01,2.070588270173009948e-01,5.123339824490780181e-01,3.829160450448008263e-02,6.566137699999999855e-01,1.691669763342868726e-01,5.000000000000000000e+00
4.268774703557312034e-01,5.625000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.901140779135165621e-03,1.372191642304912418e-04,1.242235957625095711e-03,9.816051331315301916e-05,2.581977872408300280e-04,0.000000000000000000e+00,7.363770122505374719e-04,0.000000000000000000e+00,8.320895544642458175e-01,1.341176521287197054e-01,5.768501094925987394e-01,7.363770122505374719e-04,1.111111099999999990e-01,1.594485193914604859e-01,3.000000000000000000e+00
4.347826086956521618e-01,9.791666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.083650349506288246e-01,2.112462368349725134e-03,1.304347894139882280e-01,2.967306045236159720e-03,1.804802612077540391e-01,1.539708197242367904e-01,1.487481616439752519e-01,2.392829153769940043e-01,5.932835956852859916e-01,2.235295045674735165e-02,1.000000000000000000e+00,2.260677376578222320e-01,3.889729399999999893e-01,8.827413806287773834e-01,7.000000000000000000e+00
6.086956521739130821e-01,1.208333333333333343e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.463878977576686946e-02,2.090060041237512458e-03,1.242235599861142917e-03,9.816049167327125168e-05,8.778724361850485242e-03,8.914100396386551509e-03,1.030927856915111497e-02,7.014808822609233316e-03,8.320895544642458175e-01,1.411764757577854412e-01,5.654649099395452350e-01,1.030927856915111497e-02,1.166666700000000001e-01,2.473499936331721438e-01,5.000000000000000000e+00
7.549407114624505644e-01,6.083333333333332815e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.612168630166748967e-02,5.116448378894653936e-04,1.739130756575729339e-02,1.175499050966426895e-04,1.278079094595789278e-01,1.012965980656126280e-01,1.141384431948568173e-01,1.675759963343414760e-01,6.100746400541599002e-01,9.647059390311416016e-02,8.633776101451414720e-01,1.583210665808463258e-01,4.181840700000000188e-01,9.204477915501407814e-01,7.000000000000000000e+00
8.221343873517786838e-01,9.916666666666666963e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.365019209183312265e-02,3.659940765443093873e-03,6.211180235330419908e-02,3.034926708494875905e-03,7.332816803495487146e-02,5.510534704299308723e-02,5.375552832286061705e-02,1.114575187386588062e-01,6.847014964531353831e-01,5.529412238062280521e-02,8.538899365928657170e-01,1.053019145412230212e-01,5.333069000000000282e-01,8.731333212068417282e-01,7.000000000000000000e+00
4.624505928853754888e-01,4.749999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.140684481169312696e-02,3.006320544219004214e-04,1.987577406982769801e-02,2.483286768327652065e-04,8.004131773946763714e-03,0.000000000000000000e+00,2.061855713830222994e-02,2.338269654301802867e-03,7.761194072956113521e-01,1.941176529757785152e-01,5.370019131916363708e-01,2.061855713830222994e-02,1.000000000000000000e+00,1.458080461426718155e-01,3.000000000000000000e+00
1.660079051383399340e-01,5.875000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.653992863855213991e-02,1.721666352061230164e-03,2.732919035222420093e-02,5.984364434400294211e-04,1.058610985549527164e-02,7.293355002377269018e-03,1.914580192087038391e-02,4.676539448899782320e-03,8.078358229442804683e-01,1.752941213217992789e-01,5.351043784811813087e-01,1.914580192087038391e-02,6.486772299999999936e-01,1.865033490689531614e-01,5.000000000000000000e+00
9.723320158102767286e-01,3.375000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.041825054981275867e-02,5.228484214873900396e-04,9.937885022491613207e-03,8.549096556085969759e-05,8.417247820828747951e-02,5.510534704299308723e-02,1.362297449467617938e-01,5.689790001877162440e-02,6.063433005924200314e-01,4.011764799930795378e-01,3.757115891786597106e-01,1.362297449467617938e-01,6.321267999999999887e-01,1.521531503710429056e-01,5.000000000000000000e+00
2.450592885375494079e-01,7.916666666666666297e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.224337602538835612e-02,1.748669985350680177e-03,5.590063329809731585e-02,1.194980972683529425e-03,4.296411209803601139e-01,4.003241604564357070e-01,5.066273600395628796e-01,3.756819937433517054e-01,4.944030159939566960e-01,6.023529282214533653e-01,1.650854275894844403e-01,5.066273600395628796e-01,2.992130499999999804e-01,1.695677045617292877e-01,6.000000000000000000e+00
1.264822134387351693e-01,4.416666666666666519e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.505704580086503375e-03,1.867315459711144131e-05,2.484471870529697188e-03,2.137273808719696326e-05,7.487735321076230410e-03,0.000000000000000000e+00,2.061855713830222994e-02,7.794231947179050025e-04,7.798507484364557429e-01,1.964705917854671080e-01,5.294117811809352370e-01,2.061855713830222994e-02,1.000000000000000000e+00,1.530288431150668149e-01,3.000000000000000000e+00
4.624505928853754888e-01,3.083333333333333481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.121673024100392629e-01,4.455418997973618726e-03,5.093167882411932940e-02,4.918397892662433254e-03,5.706170974629620751e-02,2.593192922149051283e-02,9.867452136469424817e-02,4.286827535874433714e-02,6.007462746087657290e-01,3.447058744429066235e-01,4.724857825617778118e-01,9.867452136469424817e-02,7.741213000000000122e-01,1.200476341128003804e-01,3.000000000000000000e+00
4.743083003952568988e-01,2.041666666666666630e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.794677892553067422e-02,2.349083167157128924e-03,6.459627176420672245e-02,2.073154208871616846e-03,1.864187974103423129e-01,1.799027518630693101e-01,2.334315004901951207e-01,1.426344507362602987e-01,7.294776153298340171e-01,4.011764799930795378e-01,2.504744212487710064e-01,2.334315004901951207e-01,4.223002000000000145e-01,2.128815574444417325e-01,1.000000000000000000e+00
8.577075098814229692e-01,4.333333333333333481e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.231937777761655778e-02,5.384866308823149433e-04,8.695653671077411759e-03,2.810890486113293090e-04,1.600826285075949984e-01,1.418152402091996944e-01,1.951399138796766353e-01,1.402961764521846733e-01,6.567164336990417572e-01,3.376470686020761058e-01,4.269449853742316447e-01,1.951399138796766353e-01,3.391488799999999859e-01,1.503369466305378432e-01,5.000000000000000000e+00
8.221343873517786838e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.851711031820613682e-02,2.576931415208188548e-04,4.844720270514268901e-02,2.781123138609768123e-03,9.868319748050188300e-01,9.854132899952454672e-01,9.948453461351594029e-01,9.781760879758037985e-01,5.093283570498718937e-01,4.035294082145328698e-01,4.705882478513225831e-01,9.948453461351594029e-01,9.983583000000000041e-02,1.078773650750828039e-01,2.000000000000000000e+00
2.134387351778656017e-01,8.249999999999999556e-01,0.000000000000000000e+00,3.333333233333335421e-01,0.000000000000000000e+00,6.273763722476809190e-02,1.306107358701825115e-03,3.105589670460268473e-02,7.199922326407963034e-04,8.727084855990237255e-02,7.536467322013512549e-02,6.848306724239273946e-02,1.184723345760768515e-01,7.238806061372240475e-01,6.235294939792382363e-02,8.026565574750925691e-01,1.119293143451449563e-01,4.079038799999999965e-01,8.634703484195114243e-01,7.000000000000000000e+00
1.936758893280632332e-01,7.833333333333333259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.102661772354674719e-01,3.003815901772116138e-03,1.254658282319361384e-01,3.329652521090697721e-03,3.880712839061591368e-01,3.581847597908003333e-01,4.624447830453256580e-01,3.374902388935233088e-01,5.037313646483064788e-01,5.799999883529411981e-01,1.916508827958187944e-01,4.624447830453256580e-01,3.124144699999999997e-01,1.676685851649469816e-01,6.000000000000000000e+00
6.284584980237154506e-01,1.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.851711031820613682e-02,8.164251061591677912e-04,4.968944411866806597e-03,1.241643008692303941e-04,4.905757936661749204e-03,4.051864214358705772e-03,8.100147068481980753e-03,2.338269654301802867e-03,8.264925395626809834e-01,1.482352995986158939e-01,5.597723092237395504e-01,8.100147068481980753e-03,5.370369999999999866e-01,2.012966168683080481e-01,5.000000000000000000e+00
5.573122529644268797e-01,5.374999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.444867007199760744e-01,1.304664207097498523e-03,3.354037058755462292e-02,5.212682643388653284e-04,1.843532241472726485e-01,1.709886602187087601e-01,2.142857303808120006e-01,1.652377150354570334e-01,6.828358267222653932e-01,3.188235263598616087e-01,4.307400479640224322e-01,2.142857303808120006e-01,2.850997000000000114e-01,1.584257474685249190e-01,4.000000000000000000e+00
3.162055335968379233e-02,3.458333333333333259e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.091253433474478049e-02,5.564598781266941142e-04,2.236027612669092349e-02,4.808847104186578193e-04,7.890524721627413252e-01,7.795785841132786276e-01,8.453608479723059288e-01,7.373343768562936607e-01,5.167910359733517422e-01,5.882352847750865754e-01,1.650854275894844403e-01,8.453608479723059288e-01,1.767894799999999988e-01,1.727258022559807205e-01,2.000000000000000000e+00
