4.473684210526315819e-01,4.379562043795620641e-02,3.355704697986577195e-02,3.983050847457627053e-01,1.403508771929824483e-01,2.181818181818181712e-01,4.845360824742268036e-01,1.384615384615384692e-01,2.463768115942029102e-01,5.672377665475163422e-01,9.517192982456140760e-01,9.302254536567482468e-01,6.774166171603156483e-01,8.840811965811966600e-01,8.328981723237598445e-01,5.556468172484599899e-01,8.735702302882415449e-01,7.823460064839375949e-01,2.954306722689076237e-01,3.226716839134525228e-01,3.455328310010764570e-01,3.581065088757396375e-01,3.397913561847988317e-01,2.438831886345698974e-01,2.903993652472890985e-01,3.043478260869564300e-01,2.303974221267454381e-01,2.000000000000000000e+00
2.894736842105263275e-01,2.335766423357664157e-01,1.946308724832214732e-01,3.813559322033898136e-01,7.543859649122807154e-01,6.909090909090909172e-01,6.391752577319587125e-01,3.384615384615384803e-01,4.782608695652174058e-01,6.823616418094416991e-01,7.707368421052631646e-01,8.007576220443575199e-01,6.493252991598065238e-01,2.640669515669516465e-01,3.619917941066766454e-01,3.682751540041068194e-01,6.643281988714350161e-01,5.427350427350426942e-01,3.820903361344538118e-01,2.798682972718720685e-01,1.054897739504844223e-01,4.934911242603549630e-01,2.548435171385990961e-01,1.302288871349644994e-01,3.721237767786299555e-01,3.438735177865612225e-01,2.475832438238453337e-01,3.000000000000000000e+00
1.842105263157894635e-01,9.489051094890510463e-02,8.724832214765100569e-02,3.644067796610169219e-01,2.456140350877192846e-01,3.454545454545454586e-01,4.226804123711340178e-01,1.384615384615384692e-01,1.594202898550724501e-01,8.103044496487119552e-01,8.966315789473684461e-01,8.789637685586851878e-01,6.795383179156411213e-01,7.788461538461538547e-01,7.066393136889219662e-01,5.913757700205338752e-01,8.511514412078693415e-01,8.486590038314176798e-01,2.872899159663865332e-01,3.396048918156162055e-01,3.153928955866523443e-01,3.242603550295857229e-01,3.084947839046200402e-01,2.241515390686661946e-01,3.200211584236974383e-01,4.031620553359682724e-01,3.302900107411385622e-01,1.000000000000000000e+00
6.578947368421053099e-01,2.919708029197080196e-02,3.355704697986577195e-02,4.915254237288135819e-01,1.403508771929824483e-01,2.000000000000000111e-01,5.463917525773195338e-01,1.076923076923076983e-01,2.173913043478260809e-01,3.516578331073585417e-01,9.587368421052632206e-01,9.268039347467463829e-01,5.445981498769413287e-01,8.856837606837606458e-01,8.545318910854158290e-01,4.561601642710472748e-01,8.815006862894616546e-01,7.894193928676687122e-01,3.164390756302521424e-01,3.367826904985889436e-01,2.831001076426264973e-01,3.121893491124259623e-01,2.906110283159463181e-01,2.186266771902131423e-01,3.374768579740809460e-01,4.031620553359682724e-01,3.415682062298603383e-01,2.000000000000000000e+00
3.684210526315789269e-01,2.992700729927007530e-01,2.416107382550335692e-01,3.389830508474576121e-01,6.842105263157894912e-01,6.545454545454545414e-01,7.216494845360824639e-01,2.615384615384615530e-01,3.623188405797101441e-01,6.128435843707630282e-01,7.056140350877192491e-01,7.531618500641534819e-01,6.931172027497241039e-01,3.331552706552706744e-01,3.910854158895933907e-01,2.895277207392197294e-01,7.514107061156015677e-01,6.685823754789272932e-01,3.820903361344538118e-01,2.831608654750705778e-01,1.157158234660925766e-01,4.802366863905325189e-01,2.548435171385990961e-01,1.507498026835043525e-01,3.472626289341443351e-01,2.907961603613776758e-01,2.105263157894736725e-01,3.000000000000000000e+00
3.552631578947368363e-01,7.299270072992700142e-02,4.697986577181208212e-02,3.474576271186440857e-01,1.403508771929824483e-01,2.181818181818181712e-01,4.020618556701031077e-01,1.230769230769230838e-01,1.884057971014492794e-01,6.585726611610994707e-01,9.231578947368419552e-01,9.175169548481700854e-01,7.307986081643044196e-01,8.844373219373219408e-01,8.345766505035433491e-01,6.411704312114989701e-01,8.879060545981393160e-01,8.401119952844090522e-01,2.796743697478991653e-01,3.231420507996237146e-01,3.466092572658773241e-01,3.285207100591715501e-01,3.368107302533531744e-01,2.336227308602999986e-01,2.692409415498545067e-01,3.167701863354036584e-01,2.368421052631578816e-01,2.000000000000000000e+00
2.500000000000000000e-01,2.043795620437956206e-01,2.214765100671141074e-01,3.898305084745762872e-01,6.315789473684210176e-01,5.272727272727272263e-01,3.402061855670103219e-01,2.923076923076923239e-01,3.188405797101449002e-01,7.293233082706767068e-01,7.943157894736841973e-01,7.648316734893382263e-01,6.449121615887295489e-01,3.851495726495726690e-01,5.147333084669899472e-01,6.733059548254619608e-01,7.270093030349245034e-01,7.164750957854406632e-01,3.799894957983193100e-01,2.925682031984948583e-01,1.582346609257266334e-01,4.657988165680472248e-01,2.533532041728763229e-01,1.704814522494080553e-01,3.242528431631843677e-01,2.552230378317334458e-01,1.885069817400644165e-01,3.000000000000000000e+00
6.578947368421052266e-02,8.759124087591241281e-02,6.040268456375839229e-02,3.050847457627118842e-01,3.157894736842105088e-01,4.000000000000000222e-01,2.164948453608247503e-01,6.153846153846154188e-02,1.159420289855072478e-01,9.547639590780229168e-01,9.056842105263157583e-01,9.060915256308424981e-01,7.615208351014172150e-01,7.081552706552706189e-01,6.590824319283848931e-01,8.277207392197125646e-01,9.277108433734938542e-01,8.930150309460654912e-01,2.253151260504201725e-01,3.386641580432737664e-01,3.428417653390742892e-01,2.809467455621301180e-01,3.174366616989567902e-01,1.838989739542225832e-01,2.520497222956890049e-01,4.127611518915865751e-01,3.141783029001073979e-01,1.000000000000000000e+00
3.289473684210526550e-01,5.839416058394160391e-02,4.697986577181208212e-02,3.389830508474576121e-01,1.929824561403508665e-01,2.181818181818181712e-01,5.463917525773195338e-01,1.230769230769230838e-01,1.884057971014492794e-01,6.673240478244792939e-01,9.311578947368420733e-01,9.149508156656686042e-01,7.012645336501739379e-01,8.320868945868945543e-01,8.358821335322640378e-01,4.623203285420944275e-01,8.664023181332926038e-01,8.190391983495431960e-01,3.059348739495798553e-01,3.377234242709313272e-01,3.062432723358450293e-01,3.221301775147927815e-01,3.055141579731743273e-01,2.265193370165745901e-01,3.298069293837608829e-01,4.031620553359682724e-01,3.345864661654135430e-01,2.000000000000000000e+00
1.184210526315789408e-01,1.094890510948905160e-01,6.040268456375839229e-02,3.644067796610169219e-01,2.982456140350877027e-01,3.272727272727272707e-01,2.474226804123711432e-01,1.538461538461538547e-01,2.173913043478260809e-01,8.312584740539874506e-01,8.803508771929823284e-01,9.019979226492330637e-01,6.549265891538657014e-01,7.261396011396010763e-01,7.245430809399477923e-01,7.302874743326487339e-01,8.346804941284123869e-01,7.867668729737695710e-01,3.802521008403361713e-01,3.414863593603010283e-01,2.610333692142088324e-01,3.578698224852070453e-01,2.846497764530551144e-01,2.241515390686661946e-01,4.033324517323459424e-01,4.059853190287972535e-01,3.619763694951664834e-01,3.000000000000000000e+00
5.789473684210526550e-01,3.941605839416058576e-01,3.355704697986577334e-01,5.084745762711864181e-01,6.140350877192982670e-01,6.727272727272727293e-01,8.969072164948453940e-01,2.769230769230769384e-01,4.637681159420289911e-01,3.802539134722051073e-01,6.065263157894735802e-01,6.526547320828496312e-01,4.955444284138164623e-01,4.093660968660968735e-01,3.784035807534501528e-01,5.913757700205343748e-02,7.114534085709928179e-01,5.352195697023283127e-01,4.233193277310924874e-01,3.654750705550329215e-01,3.692142088266954225e-01,4.428402366863904427e-01,3.189269746646796189e-01,2.644041041831097782e-01,5.017191219254164558e-01,4.545454545454544748e-01,3.941997851772287564e-01,3.000000000000000000e+00
2.500000000000000000e-01,8.029197080291970712e-02,6.040268456375839229e-02,3.728813559322033955e-01,2.105263157894736725e-01,2.909090909090908950e-01,4.329896907216495006e-01,9.230769230769231282e-02,1.449275362318840632e-01,7.804757796129667691e-01,9.123508771929823569e-01,9.057860328710208853e-01,6.903165577526945151e-01,8.146367521367521292e-01,7.696754942185751736e-01,6.082135523613962924e-01,8.964465456763762718e-01,8.625110521662245899e-01,2.169117647058823595e-01,3.264346190028221684e-01,3.067814854682454628e-01,2.499408284023668381e-01,2.891207153502235450e-01,1.531176006314128313e-01,2.359164242263951661e-01,3.907396950875210995e-01,3.066595059076261953e-01,1.000000000000000000e+00
0.000000000000000000e+00,2.189781021897810320e-02,0.000000000000000000e+00,3.050847457627118842e-01,1.578947368421052544e-01,2.000000000000000111e-01,1.134020618556701027e-01,4.615384615384615641e-02,4.347826086956521618e-02,1.000000000000000000e+00,9.708771929824561164e-01,9.600415470153356168e-01,7.701773741831451359e-01,8.655626780626779482e-01,8.535994032077582894e-01,9.266940451745380170e-01,9.582125972243402678e-01,9.808429118773946964e-01,2.282037815126050362e-01,3.320790216368767478e-01,3.525296017222820377e-01,2.826035502958579304e-01,3.412816691505216049e-01,2.202052091554854152e-01,2.515207617032531595e-01,3.591191417278373210e-01,2.685284640171858306e-01,1.000000000000000000e+00
4.210526315789473450e-01,5.109489051094890516e-02,4.026845637583892357e-02,3.813559322033898136e-01,1.578947368421052544e-01,1.818181818181818232e-01,4.742268041237113207e-01,1.230769230769230838e-01,2.028985507246376940e-01,5.667447306791568717e-01,9.369824561403506946e-01,9.198386998228141875e-01,6.478825426461851666e-01,8.664529914529914834e-01,8.688922044013427382e-01,5.212525667351128877e-01,8.656397742870214351e-01,8.020925434718537694e-01,3.340336134453781858e-01,3.325493885230479396e-01,2.583423035522066646e-01,3.178698224852070098e-01,2.816691505216095681e-01,2.186266771902131423e-01,3.477915895265802915e-01,3.952569169960473694e-01,3.464017185821697264e-01,2.000000000000000000e+00
2.105263157894736725e-01,2.189781021897810320e-02,1.342281879194630843e-02,2.627118644067796827e-01,1.228070175438596423e-01,1.454545454545454475e-01,2.886597938144329634e-01,6.153846153846154188e-02,1.014492753623188470e-01,7.756686798964623764e-01,9.730526315789473912e-01,9.536872976110465361e-01,7.967410676398201108e-01,9.008190883190883014e-01,9.054457292055202444e-01,7.389117043121149475e-01,9.521122464541710295e-01,9.335396404361921974e-01,3.101365546218487479e-01,3.160865475070555042e-01,2.890204520990312664e-01,4.246153846153845612e-01,3.278688524590164244e-01,2.312549329123915198e-01,3.308648505686326846e-01,2.998306041784301601e-01,2.218045112781954764e-01,2.000000000000000000e+00
2.236842105263157909e-01,2.189781021897810320e-02,1.342281879194630843e-02,2.796610169491525189e-01,8.771929824561403022e-02,1.272727272727272596e-01,1.752577319587628746e-01,7.692307692307692735e-02,1.304347826086956486e-01,7.226673240478244109e-01,9.642105263157895179e-01,9.456222887517565789e-01,7.291012475600441300e-01,9.415954415954416179e-01,9.336068631107795612e-01,7.876796714579055170e-01,9.097148086014945623e-01,8.743000294724432297e-01,4.078256302521008347e-01,3.565380997177798883e-01,3.121636167922497429e-01,4.201183431952661973e-01,3.040238450074515542e-01,2.494080505130228942e-01,4.668077228246496069e-01,4.325239977413889991e-01,3.802363050483351103e-01,2.000000000000000000e+00
4.868421052631579093e-01,4.379562043795620641e-02,4.697986577181208212e-02,4.915254237288135819e-01,8.771929824561403022e-02,2.000000000000000111e-01,4.845360824742268036e-01,9.230769230769231282e-02,1.594202898550724501e-01,5.376556144459508912e-01,9.498245614035086826e-01,9.166004765687052469e-01,5.809216668081133017e-01,9.357193732193731517e-01,8.508019395747855596e-01,5.531827515400410400e-01,9.086472472167148595e-01,8.595638078396699022e-01,2.704831932773110181e-01,3.297271872060206777e-01,3.487621097954790028e-01,3.159763313609467161e-01,3.397913561847988317e-01,2.296764009471191914e-01,2.877545622851097051e-01,3.715415019762844939e-01,2.910848549946294384e-01,1.000000000000000000e+00
3.157894736842105088e-01,9.489051094890510463e-02,6.040268456375839229e-02,2.711864406779661008e-01,2.456140350877192846e-01,2.181818181818181712e-01,5.154639175257731409e-01,1.230769230769230838e-01,1.739130434782608647e-01,6.696659681991865565e-01,8.970526315789473237e-01,9.034642878963767831e-01,7.616905711618432440e-01,7.735042735042734208e-01,8.204028347631480145e-01,5.012320328542093639e-01,8.985816684459355663e-01,8.654582964927792776e-01,3.563550420168067889e-01,2.883349012229539099e-01,1.905274488697524526e-01,4.731360946745561957e-01,2.444113263785395174e-01,1.736385161799526566e-01,3.430309441946574611e-01,2.653867871259175115e-01,2.121374865735768112e-01,1.000000000000000000e+00
3.421052631578947456e-01,5.109489051094890516e-02,3.355704697986577195e-02,3.983050847457627053e-01,2.105263157894736725e-01,2.000000000000000111e-01,5.567010309278350721e-01,9.230769230769231282e-02,1.884057971014492794e-01,6.773080241587575712e-01,9.399298245614035041e-01,9.291256797213904850e-01,6.563693456674870585e-01,8.146367521367521292e-01,8.588213353226407110e-01,4.724845995893223738e-01,8.975141070611559746e-01,8.199233716475096134e-01,2.891281512605042292e-01,3.325493885230479396e-01,3.175457481162540785e-01,3.301775147928993071e-01,2.935916542473919755e-01,1.988950276243094395e-01,3.128801904258133315e-01,3.986448334274420580e-01,3.265306122448979331e-01,2.000000000000000000e+00
2.236842105263157909e-01,1.240875912408759135e-01,8.724832214765100569e-02,4.576271186440677985e-01,2.631578947368420907e-01,4.000000000000000222e-01,5.463917525773195338e-01,1.384615384615384692e-01,2.318840579710144956e-01,6.919758412424504845e-01,8.664561403508771464e-01,8.790248671106494216e-01,5.328863617075447756e-01,7.681623931623930979e-01,6.656098470719881144e-01,3.682751540041068194e-01,8.445935641299374685e-01,7.643678160919541442e-01,4.755777310924370060e-01,3.795860771401693423e-01,4.257265877287406131e-01,5.150295857988165249e-01,3.427719821162443781e-01,2.825572217837411526e-01,6.331658291457286092e-01,4.946357989836250302e-01,4.387755102040816202e-01,1.000000000000000000e+00
2.368421052631578816e-01,2.189781021897810320e-02,2.013422818791946178e-02,2.457627118644067910e-01,2.807017543859648967e-01,2.363636363636363591e-01,2.474226804123711432e-01,7.692307692307692735e-02,1.739130434782608647e-01,7.184765191667694673e-01,9.642105263157895179e-01,9.384737581719312383e-01,7.717898667571924110e-01,7.435897435897436125e-01,8.168593808280492086e-01,7.273100616016426878e-01,9.101723349092571969e-01,8.302387267904509649e-01,3.907563025210084029e-01,3.480714957666979914e-01,2.691065662002152803e-01,3.701775147928993426e-01,2.861400894187779431e-01,2.320441988950276702e-01,4.231684739486907820e-01,4.116318464144550493e-01,3.694951664876476860e-01,2.000000000000000000e+00
3.815789473684210731e-01,3.357664233576642121e-01,2.818791946308724650e-01,3.898305084745762872e-01,6.842105263157894912e-01,7.272727272727272929e-01,3.195876288659793563e-01,4.769230769230769496e-01,4.782608695652174058e-01,5.620608899297423466e-01,6.624561403508771873e-01,7.015335736543043543e-01,6.037511669354154176e-01,3.422364672364671678e-01,3.276762402088772563e-01,6.319301848049281300e-01,5.141070611560164538e-01,5.231358679634541264e-01,3.789390756302521424e-01,4.073377234242708811e-01,4.354144241119483061e-01,4.932544378698223708e-01,4.232488822652756832e-01,3.606945540647198412e-01,5.199682623644538149e-01,5.256916996047429347e-01,4.307196562835660103e-01,3.000000000000000000e+00
3.026315789473684181e-01,3.649635036496350071e-02,2.013422818791946178e-02,4.067796610169491789e-01,1.228070175438596423e-01,1.818181818181818232e-01,3.608247422680412320e-01,7.692307692307692735e-02,1.594202898550724501e-01,7.004807099716504615e-01,9.585263157894736707e-01,9.412842915622898765e-01,6.640923364168717091e-01,8.999287749287749882e-01,8.649757553151808942e-01,6.774127310061601737e-01,9.382339484520358930e-01,8.747421161214264940e-01,2.773109243697479132e-01,3.278457196613358549e-01,3.541442411194833384e-01,3.976331360946744886e-01,3.517138599105811836e-01,2.604577742699289988e-01,3.078550647976725507e-01,2.981366459627328713e-01,2.234156820622985873e-01,2.000000000000000000e+00
1.842105263157894635e-01,2.189781021897810320e-02,6.711409395973154217e-03,2.711864406779661008e-01,1.578947368421052544e-01,2.000000000000000111e-01,2.474226804123711432e-01,9.230769230769231282e-02,1.304347826086956486e-01,8.154813262664858398e-01,9.716491228070174291e-01,9.528930164355103871e-01,8.033607739964354622e-01,8.637820512820513219e-01,8.480044759418127187e-01,7.880903490759754160e-01,9.106298612170199425e-01,8.910993221338049386e-01,2.846638655462185308e-01,3.259642521166509765e-01,3.423035522066738556e-01,3.301775147928993071e-01,3.383010432190760031e-01,2.359905288082083941e-01,3.001851362073525986e-01,3.602484472049688469e-01,2.873254564983888093e-01,2.000000000000000000e+00
4.078947368421052544e-01,2.262773722627737238e-01,2.147651006711409349e-01,4.322033898305084887e-01,4.736842105263157632e-01,4.727272727272727182e-01,7.835051546391752497e-01,1.692307692307692402e-01,3.043478260869565410e-01,6.050782694441020348e-01,7.757894736842104733e-01,7.633042096902302731e-01,6.413477043197827188e-01,5.439814814814815103e-01,5.673256247668779784e-01,2.592402464065708401e-01,8.462711605917339064e-01,7.269378131447097324e-01,2.728466386554622702e-01,3.259642521166509765e-01,3.546824542518837720e-01,3.777514792899407392e-01,3.502235469448584104e-01,2.541436464088398517e-01,2.927796879132504304e-01,3.026538678712591413e-01,2.255639097744360777e-01,1.000000000000000000e+00
3.815789473684210731e-01,2.408759124087591352e-01,1.879194630872483285e-01,2.627118644067796827e-01,5.263157894736841813e-01,3.636363636363636465e-01,6.185567010309278579e-01,1.230769230769230838e-01,1.884057971014492794e-01,5.957105879452729846e-01,7.632982456140350314e-01,8.040569438504305833e-01,7.726385470593227778e-01,4.923433048433049075e-01,6.883625512868333240e-01,3.896303901437371819e-01,8.877535458288851045e-01,8.443854995579134215e-01,3.773634453781513076e-01,2.685794920037629652e-01,7.965554359526373640e-02,5.017751479289940253e-01,2.608047690014902997e-01,1.452249408050513557e-01,3.914308384025390053e-01,3.252399774138904354e-01,2.379162191192266129e-01,1.000000000000000000e+00
4.342105263157894912e-01,1.824817518248175174e-01,1.208053691275167846e-01,4.830508474576271083e-01,3.684210526315789269e-01,4.363636363636363424e-01,6.288659793814432852e-01,1.692307692307692402e-01,2.753623188405797118e-01,5.757426352767163191e-01,8.123508771929823791e-01,8.476813099529540985e-01,5.628447763727404407e-01,6.527777777777777901e-01,6.098470719880642044e-01,3.874743326488706563e-01,8.208021961262771393e-01,7.309165929855585553e-01,3.069852941176470229e-01,3.344308560677328734e-01,3.223896663078579250e-01,3.607100591715975968e-01,3.159463487332340170e-01,2.328334648776637927e-01,3.432954244908754116e-01,4.037267080745340908e-01,3.302900107411385622e-01,1.000000000000000000e+00
1.447368421052631637e-01,1.167883211678832078e-01,8.724832214765100569e-02,2.881355932203389925e-01,3.684210526315789269e-01,3.818181818181818343e-01,5.154639175257731409e-01,1.076923076923076983e-01,1.304347826086956486e-01,8.607173671884630339e-01,8.791578947368421382e-01,8.807967251176146428e-01,7.922430620385301214e-01,6.518874643874643660e-01,6.695262961581498473e-01,5.286447638603696264e-01,8.921763001372577939e-01,8.887415266725612328e-01,2.644432773109244295e-01,3.264346190028221684e-01,3.202368137782561908e-01,2.802366863905324523e-01,3.114754098360655310e-01,1.886345698500395129e-01,2.652737371065855831e-01,3.721061547148503679e-01,2.921589688506981974e-01,1.000000000000000000e+00
5.526315789473684736e-01,3.649635036496350071e-02,2.684563758389261687e-02,5.169491525423728362e-01,1.403508771929824483e-01,2.363636363636363591e-01,5.360824742268041065e-01,9.230769230769231282e-02,2.028985507246376940e-01,4.778750154073708734e-01,9.565614035087719458e-01,9.357854218855011785e-01,5.639480607655096289e-01,8.833689458689457652e-01,8.183513614323013607e-01,5.083162217659137339e-01,9.078847033704436909e-01,8.156498673740053551e-01,2.665441176470588203e-01,3.264346190028221684e-01,3.218514531754574914e-01,2.844970414201182241e-01,3.129657228017884152e-01,1.925808997632202368e-01,2.679185400687648100e-01,3.715415019762844939e-01,2.916219119226637901e-01,4.000000000000000000e+00
4.473684210526315819e-01,3.576642335766423431e-01,3.154362416107382439e-01,2.288135593220338992e-01,8.771929824561403022e-01,8.000000000000000444e-01,5.979381443298968923e-01,1.000000000000000000e+00,1.000000000000000000e+00,5.104153827190928139e-01,6.409122807017543222e-01,6.708010020162521458e-01,7.613510990409912971e-01,1.501068376068377119e-01,2.562476687803058595e-01,3.709445585215605523e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.167016806722689481e-01,4.247412982126058667e-01,4.348762109795479835e-01,4.828402366863904782e-01,4.485842026825633266e-01,3.835832675611681175e-01,4.599312351229833395e-01,5.341614906832297116e-01,4.156820622986036606e-01,3.000000000000000000e+00
1.578947368421052544e-01,1.240875912408759135e-01,1.140939597315436260e-01,3.135593220338983023e-01,2.631578947368420907e-01,3.090909090909090828e-01,4.948453608247422864e-01,9.230769230769231282e-02,1.304347826086956486e-01,8.478984346111179127e-01,8.702456140350876002e-01,8.557463188122440556e-01,7.508274632945768357e-01,7.589031339031339085e-01,7.444983215218201611e-01,5.391170431211499414e-01,8.987341772151897779e-01,8.800471559092248874e-01,3.027836134453781303e-01,3.283160865475070467e-01,3.186221743810548901e-01,3.254437869822484619e-01,3.099850968703427578e-01,2.115232833464878170e-01,3.131446707220311709e-01,3.958215697346131323e-01,3.249194414607948223e-01,1.000000000000000000e+00
