1.000000000000000000e+00,1.000000000000000000e+00,5.332749999999999435e-01,1.000000000000000000e+00,4.080599999999999783e-01,1.000000000000000000e+00,3.634000000000000008e-01,1.000000000000000000e+00,2.844649999999999679e-01,1.000000000000000000e+00,2.932549999999999879e-01,9.811600000000000321e-01,2.406300000000000106e-01,9.535549999999999304e-01,2.049150000000000138e-01,9.461500000000000465e-01,1.676300000000000012e-01,8.493800000000000239e-01,1.450150000000000050e-01,8.532250000000000112e-01,1.184000000000000052e-01,8.154049999999999354e-01,9.727999999999997760e-02,7.793350000000000000e-01,5.436000000000001942e-02,7.360550000000000148e-01,6.750000000000000444e-02,7.015149999999999997e-01,8.162500000000000311e-02,6.549800000000000066e-01,5.453500000000000014e-02,6.149750000000000494e-01,5.420999999999998042e-02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.289499999999999869e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.810849999999999405e-01,1.000000000000000000e+00,2.944050000000000278e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.532299999999999884e-01,1.000000000000000000e+00,3.200500000000000567e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.955599999999999894e-01,1.000000000000000000e+00,1.862750000000000239e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.184200000000000141e-01,1.000000000000000000e+00,4.491549999999999709e-01,9.999949999999999672e-01,4.240150000000000308e-01,1.000000000000000000e+00,4.036150000000000015e-01,9.702749999999999986e-01,3.242450000000000054e-01,9.786749999999999616e-01,3.510750000000000259e-01,9.685949999999999838e-01,3.279400000000000093e-01,9.724300000000000166e-01,3.594700000000000117e-01,9.506850000000000023e-01,2.830850000000000311e-01,9.302150000000000141e-01,2.634600000000000275e-01,9.149350000000000538e-01,2.439000000000000057e-01,9.203999999999999959e-01,2.643149999999999666e-01,8.811200000000000143e-01,2.081500000000000017e-01,8.286149999999999904e-01,1.560300000000000020e-01,8.435699999999999310e-01,1.773150000000000004e-01,8.236350000000000060e-01,1.638700000000000156e-01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.649500000000002631e-02,1.000000000000000000e+00,6.113999999999999435e-01,9.274599999999999511e-01,3.005200000000000093e-01,1.000000000000000000e+00,4.395499999999999963e-01,1.000000000000000000e+00,6.757349999999999746e-01,1.000000000000000000e+00,5.388600000000000056e-01,1.000000000000000000e+00,4.261650000000000160e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.091550000000000686e-01,5.790150000000000574e-01,1.000000000000000000e+00,8.117449999999999388e-01,1.000000000000000000e+00,4.149399999999999755e-01,1.000000000000000000e+00,6.796200000000000019e-01,1.000000000000000000e+00,1.675300000000000122e-01,1.000000000000000000e+00,9.421399999999999775e-01,1.000000000000000000e+00,4.058700000000000085e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.369000000000000439e-01,1.000000000000000000e+00,5.171000000000000041e-01,1.000000000000000000e+00,4.721850000000000214e-01,1.000000000000000000e+00,5.438199999999999701e-01,1.000000000000000000e+00,5.982549999999999812e-01,1.000000000000000000e+00,6.016399999999999526e-01,1.000000000000000000e+00,5.639250000000000096e-01,1.000000000000000000e+00,5.528049999999999908e-01,1.000000000000000000e+00,6.354349999999999721e-01,1.000000000000000000e+00,7.237899999999999334e-01,1.000000000000000000e+00,7.087499999999999911e-01,1.000000000000000000e+00,6.001650000000000595e-01,1.000000000000000000e+00,6.837149999999999617e-01,9.780150000000000787e-01,7.432050000000000045e-01,1.000000000000000000e+00,6.624600000000000488e-01,1.000000000000000000e+00,7.335599999999999898e-01,2.000000000000000000e+00
1.000000000000000000e+00,7.546599999999999975e-01,3.001999999999999114e-02,1.000000000000000000e+00,6.335399999999999920e-01,4.823999999999999955e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.184249999999999803e-01,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,3.286749999999999949e-01,3.115950000000000109e-01,5.181149999999999922e-01,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,4.187349999999999683e-01,9.611799999999999233e-01,6.987600000000000477e-01,6.325049999999999839e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,6.159400000000000430e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,9.982249999999999179e-01,5.323400000000000354e-01,1.000000000000000000e+00,4.938199999999999812e-01,9.890550000000000175e-01,5.124900000000000011e-01,9.805599999999999872e-01,5.115600000000000147e-01,9.963699999999999779e-01,5.390399999999999636e-01,9.466149999999999842e-01,5.517300000000000537e-01,9.710600000000000342e-01,5.263449999999999518e-01,9.440450000000000230e-01,5.555999999999999828e-01,9.305200000000000138e-01,5.431550000000000544e-01,9.081650000000000000e-01,5.591500000000000359e-01,9.183399999999999341e-01,5.722099999999999964e-01,9.066449999999999232e-01,5.670600000000000085e-01,8.973800000000000665e-01,5.681899999999999729e-01,8.955500000000000682e-01,5.768950000000000466e-01,8.856100000000000083e-01,5.796499999999999986e-01,8.547050000000000480e-01,5.600749999999999895e-01,2.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,8.353249999999999842e-01,5.126399999999999846e-01,8.331299999999999262e-01,5.251550000000000384e-01,7.859849999999999337e-01,5.938050000000000272e-01,5.438800000000000301e-01,6.704050000000000287e-01,8.181050000000000821e-01,5.606550000000000145e-01,8.104949999999999655e-01,5.714249999999999607e-01,8.931850000000000067e-01,5.548800000000000399e-01,7.918650000000000411e-01,5.907550000000000301e-01,5.719750000000000112e-01,7.061199999999999699e-01,7.694400000000000128e-01,6.066300000000000026e-01,7.570999999999999952e-01,6.131250000000000311e-01,7.441900000000000182e-01,6.186199999999999477e-01,7.308350000000000124e-01,6.230900000000000327e-01,7.171650000000000524e-01,6.265300000000000313e-01,7.033150000000000235e-01,6.289599999999999635e-01,1.000000000000000000e+00,6.651799999999999935e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.406250000000000000e-01,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.812500000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.969399999999999928e-01,1.000000000000000000e+00,4.508300000000000085e-01,1.000000000000000000e+00,4.617550000000000265e-01,1.000000000000000000e+00,4.469750000000000112e-01,1.000000000000000000e+00,4.446350000000000025e-01,1.000000000000000000e+00,3.025550000000000184e-01,1.000000000000000000e+00,4.219200000000000172e-01,9.606200000000000294e-01,3.405799999999999939e-01,9.323649999999999993e-01,3.273300000000000098e-01,9.584650000000000114e-01,2.796399999999999997e-01,9.802999999999999492e-01,2.656699999999999617e-01,9.093700000000000117e-01,2.981399999999999606e-01,9.134050000000000225e-01,2.888450000000000184e-01,8.789199999999999235e-01,3.088450000000000362e-01,9.022399999999999309e-01,2.971249999999999725e-01,8.717699999999999338e-01,2.748049999999999660e-01,2.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.803549999999999764e-01,5.354400000000000270e-01,1.000000000000000000e+00,5.214799999999999436e-01,1.000000000000000000e+00,5.465649999999999675e-01,9.508449999999999402e-01,4.742799999999999794e-01,9.463150000000000173e-01,5.129000000000000226e-01,9.162500000000000089e-01,4.692899999999999849e-01,9.376700000000000035e-01,5.491549999999999487e-01,8.827199999999999491e-01,5.013999999999999568e-01,8.760299999999999754e-01,4.735249999999999737e-01,8.298050000000000148e-01,4.604750000000000232e-01,8.207900000000000196e-01,4.703550000000000231e-01,7.783849999999999936e-01,4.614750000000000241e-01,7.902549999999999297e-01,4.889749999999999930e-01,7.483199999999999852e-01,4.937449999999999894e-01,7.565500000000000558e-01,4.999250000000000083e-01,7.604949999999999211e-01,4.990899999999999781e-01,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.690900000000000070e-01,1.000000000000000000e+00,5.147100000000000009e-01,1.000000000000000000e+00,4.743450000000000166e-01,1.000000000000000000e+00,4.914649999999999852e-01,1.000000000000000000e+00,4.413699999999999846e-01,9.224649999999999794e-01,4.739900000000000224e-01,9.669600000000000417e-01,4.670099999999999807e-01,8.458499999999999908e-01,4.631049999999999889e-01,8.286549999999999194e-01,3.981649999999999912e-01,9.745500000000000274e-01,3.422100000000000142e-01,9.042600000000000637e-01,3.417299999999999782e-01,9.246600000000000374e-01,3.258099999999999885e-01,8.626449999999999951e-01,3.541300000000000003e-01,8.654699999999999616e-01,3.071200000000000041e-01,7.717800000000000216e-01,3.685800000000000187e-01,8.210349999999999593e-01,3.025649999999999729e-01,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.891000000000000236e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.860200000000000187e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.564300000000000024e-01,1.000000000000000000e+00,4.136849999999999694e-01,9.331749999999999767e-01,9.110499999999999154e-02,9.740849999999999786e-01,8.052650000000000086e-01,9.773650000000000393e-01,2.930899999999999617e-01,9.424299999999999899e-01,3.413200000000000123e-01,9.396849999999999925e-01,3.828349999999999809e-01,9.052549999999999208e-01,1.890999999999999903e-01,5.612249999999999739e-01,0.000000000000000000e+00,9.514199999999999324e-01,5.552650000000000086e-01,8.117849999999999788e-01,1.072649999999999992e-01,7.769449999999999967e-01,8.566000000000001391e-02,7.406800000000000050e-01,6.708500000000000574e-02,7.032499999999999307e-01,5.163000000000000922e-02,6.649199999999999555e-01,3.936000000000000609e-02,4.332949999999999857e-01,0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.125000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.419000000000000483e-01,1.000000000000000000e+00,5.869349999999999845e-01,1.000000000000000000e+00,4.334600000000000120e-01,9.908600000000000740e-01,8.225999999999999979e-01,1.000000000000000000e+00,7.395199999999999552e-01,1.000000000000000000e+00,7.955650000000000777e-01,1.000000000000000000e+00,8.537900000000000489e-01,1.000000000000000000e+00,9.138850000000000584e-01,1.000000000000000000e+00,9.754950000000000010e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.902100000000000346e-01,1.000000000000000000e+00,9.581200000000000827e-01,1.000000000000000000e+00,9.194949999999999513e-01,1.000000000000000000e+00,8.741099999999999426e-01,1.000000000000000000e+00,8.217900000000000205e-01,1.000000000000000000e+00,7.623949999999999338e-01,1.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.288199999999999790e-01,1.000000000000000000e+00,4.187199999999999811e-01,1.000000000000000000e+00,3.817200000000000037e-01,1.000000000000000000e+00,4.624300000000000077e-01,1.000000000000000000e+00,3.749500000000000055e-01,1.000000000000000000e+00,3.691949999999999954e-01,1.000000000000000000e+00,3.901249999999999996e-01,1.000000000000000000e+00,3.069699999999999651e-01,1.000000000000000000e+00,2.691900000000000404e-01,1.000000000000000000e+00,3.224049999999999971e-01,1.000000000000000000e+00,2.016950000000000132e-01,1.000000000000000000e+00,2.617849999999999899e-01,9.940999999999999837e-01,2.515650000000000386e-01,1.000000000000000000e+00,1.209000000000000075e-01,1.000000000000000000e+00,1.211949999999999972e-01,1.000000000000000000e+00,7.781500000000002304e-02,2.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.908000000000000140e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,7.208500000000001018e-02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,5.000000000000000000e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.042950000000000266e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,9.410399999999999876e-01,4.268049999999999899e-01,9.670400000000000107e-01,4.447149999999999714e-01,9.605000000000000204e-01,4.177500000000000102e-01,9.415350000000000108e-01,4.148199999999999665e-01,9.423099999999999810e-01,3.409550000000000081e-01,9.263449999999999740e-01,3.426850000000000174e-01,9.105799999999999450e-01,3.203799999999999981e-01,9.034050000000000136e-01,3.318400000000000238e-01,8.762149999999999661e-01,2.648899999999999588e-01,8.527750000000000608e-01,2.642349999999999977e-01,8.307499999999999885e-01,2.495749999999999913e-01,8.064850000000000074e-01,2.595699999999999674e-01,7.840199999999999392e-01,2.268549999999999733e-01,7.508949999999999791e-01,2.007300000000000195e-01,7.353750000000000009e-01,2.131149999999999989e-01,7.109449999999999381e-01,2.095699999999999785e-01,2.000000000000000000e+00
1.000000000000000000e+00,8.562650000000000539e-01,4.870249999999999857e-01,7.064350000000000351e-01,3.846650000000000347e-01,9.900949999999999473e-01,4.526350000000000096e-01,9.985450000000000159e-01,4.488199999999999967e-01,1.000000000000000000e+00,4.452450000000000019e-01,7.948250000000000037e-01,1.000000000000000000e+00,9.186300000000000576e-01,0.000000000000000000e+00,9.113499999999999934e-01,4.106849999999999667e-01,9.037999999999999368e-01,3.587150000000000061e-01,3.704300000000000370e-01,9.636500000000000066e-01,7.596650000000000347e-01,5.272799999999999709e-01,8.274650000000000061e-01,3.980400000000000049e-01,9.656199999999999228e-01,2.934649999999999759e-01,8.190549999999999775e-01,3.904949999999999810e-01,9.306799999999999518e-01,6.323000000000000842e-02,3.840700000000000225e-01,0.000000000000000000e+00,1.000000000000000000e+00
