1.977740000000000054e-01,3.568020000000000080e-01,5.478079999999999616e-01,8.046440000000000259e-01,4.578909999999999925e-01,7.487549999999998374e-01,3.706130000000000257e-01,5.547609999999999486e-01,3.609220000000000761e-01,1.950580000000000092e-01,1.000000000000000000e+00
2.466609999999999914e-01,3.765939999999999843e-01,4.667580000000000062e-01,7.412499999999999645e-01,4.442960000000000242e-01,8.305320000000000480e-01,3.461390000000000300e-01,6.330400000000000471e-01,3.487899999999999889e-01,3.484789999999999832e-01,2.000000000000000000e+00
4.962920000000000664e-01,5.283079999999999998e-01,1.785950000000000037e-01,3.746229999999999838e-01,2.704019999999999757e-01,8.292359999999999731e-01,2.206039999999999668e-01,6.638030000000000319e-01,2.526140000000000052e-01,4.552899999999999725e-01,3.000000000000000000e+00
4.613680000000000003e-01,7.245130000000000736e-01,2.366850000000000065e-01,6.700629999999999642e-01,1.928850000000000009e-01,5.475149999999999739e-01,3.664529999999999732e-01,4.021179999999999755e-01,6.366739999999999622e-01,1.507570000000000021e-01,4.000000000000000000e+00
4.620250000000000190e-01,7.640209999999999502e-01,4.122850000000000126e-01,6.233309999999999684e-01,3.730100000000000082e-02,5.876529999999999809e-01,5.550950000000000051e-01,3.878260000000000041e-01,6.951519999999998811e-01,2.282319999999999904e-01,5.000000000000000000e+00
3.616739999999999955e-01,7.291100000000000358e-01,4.925430000000000086e-01,5.801849999999999508e-01,9.684999999999999165e-03,5.603329999999999700e-01,5.754320000000000546e-01,3.214150000000000063e-01,6.771049999999999569e-01,2.954809999999999937e-01,6.000000000000000000e+00
2.970590000000000175e-01,7.255709999999999660e-01,6.124330000000000052e-01,6.335480000000000000e-01,2.012699999999999559e-02,4.364439999999999986e-01,5.895989999999999842e-01,4.969470000000000276e-01,7.069530000000000536e-01,3.857970000000000010e-01,7.000000000000000000e+00
2.884300000000000197e-01,6.661329999999999751e-01,7.209539999999999837e-01,7.524319999999999897e-01,7.414300000000000057e-02,4.109619999999999385e-01,3.651179999999999981e-01,6.559450000000000003e-01,7.428570000000001006e-01,3.830790000000000584e-01,8.000000000000000000e+00
2.054999999999999605e-01,6.597460000000000546e-01,4.130860000000000087e-01,4.926340000000000163e-01,3.485410000000000452e-01,6.637910000000001309e-01,4.438909999999999800e-01,5.461700000000000443e-01,7.032319999999999682e-01,2.808350000000000013e-01,9.000000000000000000e+00
2.805250000000000243e-01,6.169719999999999649e-01,3.760930000000000661e-01,7.485939999999999817e-01,5.294299999999999562e-01,6.676400000000000112e-01,3.487140000000000239e-01,5.982899999999999885e-01,5.756200000000000205e-01,2.396349999999999869e-01,1.000000000000000000e+01
3.319480000000000208e-01,6.450960000000001138e-01,3.796229999999999882e-01,5.727550000000000141e-01,2.451319999999999888e-01,6.617079999999999629e-01,2.832790000000000030e-01,6.845879999999999743e-01,5.709279999999999911e-01,1.560580000000000023e-01,1.100000000000000000e+01
1.948419999999999874e-01,3.495730000000000226e-01,5.379310000000000480e-01,8.280859999999999888e-01,4.655599999999999739e-01,7.275050000000000683e-01,3.687579999999999747e-01,5.639549999999999841e-01,3.964030000000000609e-01,1.859429999999999972e-01,1.000000000000000000e+00
2.379779999999999951e-01,3.732200000000000517e-01,4.295889999999999986e-01,7.053190000000000293e-01,4.277699999999999836e-01,8.488989999999999592e-01,4.075099999999999834e-01,6.311729999999999841e-01,4.332260000000000000e-01,3.083000000000000185e-01,2.000000000000000000e+00
5.074220000000000397e-01,5.497250000000000192e-01,1.544179999999999997e-01,4.143120000000000136e-01,3.214150000000000063e-01,8.146160000000000068e-01,2.111709999999999976e-01,6.632380000000001052e-01,2.700710000000000055e-01,4.015040000000000275e-01,3.000000000000000000e+00
4.782399999999999984e-01,7.060269999999999602e-01,2.450930000000000053e-01,6.758089999999999931e-01,1.900949999999999862e-01,5.853690000000000282e-01,2.918080000000000118e-01,4.744999999999999774e-01,6.052060000000000217e-01,1.219480000000000008e-01,4.000000000000000000e+00
4.358929999999999194e-01,7.599669999999999481e-01,3.864070000000000005e-01,6.136449999999999960e-01,9.064999999999999447e-02,6.055930000000000479e-01,4.599880000000000080e-01,4.401019999999999932e-01,6.387659999999999449e-01,2.111530000000000074e-01,5.000000000000000000e+00
3.517759999999999776e-01,7.519529999999999825e-01,4.701020000000000199e-01,5.406459999999999599e-01,4.950600000000000833e-02,5.216749999999999998e-01,6.476750000000000007e-01,2.832700000000000218e-01,6.602879999999999860e-01,3.182539999999999814e-01,6.000000000000000000e+00
2.401179999999999981e-01,7.172579999999999512e-01,6.010060000000000402e-01,6.038120000000000154e-01,7.119999999999999940e-02,3.127880000000000105e-01,6.965330000000000688e-01,4.799580000000000513e-01,6.905780000000000252e-01,4.659989999999999966e-01,7.000000000000000000e+00
2.852680000000000216e-01,6.765360000000000262e-01,7.155970000000000386e-01,7.170509999999999939e-01,5.179799999999998988e-02,4.122129999999999961e-01,3.902950000000000030e-01,6.443100000000001604e-01,7.340130000000000265e-01,3.972439999999999305e-01,8.000000000000000000e+00
2.276330000000000020e-01,6.297530000000000072e-01,4.197250000000000147e-01,5.036589999999999678e-01,3.178639999999999799e-01,7.131810000000000649e-01,3.770939999999999293e-01,6.527399999999999869e-01,6.380209999999999493e-01,3.516929999999999779e-01,9.000000000000000000e+00
2.687570000000000237e-01,6.182159999999999878e-01,3.832920000000000216e-01,7.366559999999999775e-01,5.305959999999999566e-01,6.816459999999999742e-01,3.308550000000000102e-01,5.868759999999999533e-01,5.481059999999999821e-01,3.063370000000000259e-01,1.000000000000000000e+01
3.537239999999999829e-01,6.437779999999999614e-01,3.838799999999999990e-01,5.692490000000000050e-01,2.306070000000000064e-01,6.919249999999999012e-01,2.645399999999999974e-01,7.043949999999999934e-01,5.271130000000000537e-01,1.958809999999999996e-01,1.100000000000000000e+01
1.923340000000000050e-01,3.440170000000000727e-01,5.192639999999999478e-01,8.254569999999999963e-01,4.648539999999999894e-01,7.305160000000000542e-01,3.956219999999999737e-01,5.635329999999999506e-01,4.230140000000000011e-01,1.815049999999999997e-01,1.000000000000000000e+00
2.561439999999999828e-01,3.619350000000000067e-01,3.971259999999999235e-01,6.659049999999999692e-01,4.085320000000000062e-01,8.796549999999999647e-01,4.079720000000000568e-01,6.586980000000000057e-01,4.747990000000000266e-01,3.533580000000000054e-01,2.000000000000000000e+00
5.159669999999999535e-01,5.541610000000000147e-01,1.301289999999999947e-01,4.794200000000000128e-01,3.351500000000000035e-01,7.834870000000000445e-01,2.415630000000000277e-01,6.729680000000000106e-01,2.652300000000000213e-01,3.922439999999999816e-01,3.000000000000000000e+00
5.037289999999999823e-01,7.223239999999999661e-01,2.218430000000000124e-01,6.592299999999999827e-01,2.328979999999999939e-01,6.126979999999999649e-01,2.713139999999999996e-01,4.692000000000000060e-01,5.690309999999999535e-01,1.411080000000000112e-01,4.000000000000000000e+00
3.948660000000000503e-01,7.456650000000000222e-01,3.804969999999999186e-01,6.195380000000000331e-01,1.639720000000000066e-01,6.303170000000000162e-01,3.844830000000000192e-01,4.575750000000000095e-01,5.908520000000000438e-01,2.227580000000000116e-01,5.000000000000000000e+00
3.108259999999999912e-01,7.713490000000000624e-01,4.528659999999999908e-01,5.064480000000000093e-01,1.198820000000000024e-01,4.413270000000000248e-01,7.049039999999999750e-01,2.621839999999999726e-01,6.047090000000000520e-01,4.095949999999999869e-01,6.000000000000000000e+00
2.485650000000000082e-01,6.990720000000000267e-01,5.874350000000000405e-01,6.188460000000000072e-01,4.563500000000000195e-02,3.734620000000000162e-01,6.612659999999999094e-01,4.921759999999999469e-01,7.206489999999999840e-01,4.281449999999999978e-01,7.000000000000000000e+00
2.130009999999999959e-01,6.847809999999999730e-01,7.272750000000001158e-01,7.137909999999999533e-01,1.295090000000000130e-01,2.718360000000000221e-01,5.500610000000000221e-01,4.659599999999999853e-01,7.937239999999999851e-01,5.039930000000000243e-01,8.000000000000000000e+00
2.229599999999999915e-01,5.929020000000000401e-01,4.189760000000000151e-01,5.231139999999999679e-01,3.188500000000000223e-01,7.091220000000000301e-01,3.609149999999999858e-01,7.066839999999998678e-01,6.612869999999999582e-01,3.386440000000000561e-01,9.000000000000000000e+00
2.664139999999999842e-01,6.147930000000000339e-01,3.304270000000000262e-01,7.474760000000000293e-01,5.496370000000000422e-01,6.343809999999999727e-01,4.171670000000000100e-01,5.195149999999999491e-01,6.496929999999998540e-01,2.436409999999999965e-01,1.000000000000000000e+01
3.986999999999999988e-01,6.559550000000000658e-01,3.447180000000000244e-01,5.436050000000000049e-01,2.204659999999999676e-01,7.169929999999999914e-01,2.661009999999999764e-01,7.255790000000000850e-01,4.931260000000000088e-01,2.615950000000000220e-01,1.100000000000000000e+01
1.905030000000000057e-01,3.415850000000000275e-01,4.989999999999999991e-01,8.159790000000000099e-01,4.696020000000000194e-01,7.315409999999999968e-01,4.401240000000000152e-01,5.454839999999999689e-01,4.466530000000000222e-01,1.502219999999999944e-01,1.000000000000000000e+00
2.574899999999999967e-01,3.704390000000000183e-01,3.697119999999999851e-01,6.289430000000000298e-01,3.984570000000000056e-01,8.784829999999999028e-01,4.165929999999999911e-01,6.645870000000000388e-01,4.623309999999999920e-01,3.914279999999999982e-01,2.000000000000000000e+00
4.551270000000000038e-01,5.123320000000000096e-01,1.558779999999999888e-01,4.924479999999999968e-01,3.358389999999999986e-01,7.735279999999999934e-01,2.293949999999999878e-01,6.782810000000000228e-01,2.631160000000000165e-01,4.164829999999999921e-01,3.000000000000000000e+00
5.163020000000000387e-01,7.151159999999999739e-01,2.076570000000000360e-01,6.787889999999999757e-01,2.428320000000000201e-01,6.076949999999999852e-01,2.529129999999999989e-01,5.069169999999999510e-01,5.067070000000000185e-01,1.685909999999999909e-01,4.000000000000000000e+00
3.111760000000000081e-01,7.197169999999999401e-01,3.797800000000000065e-01,6.154190000000000493e-01,2.359570000000000001e-01,6.167639999999999789e-01,4.085439999999999627e-01,3.876809999999999423e-01,5.838430000000000009e-01,2.617099999999999982e-01,5.000000000000000000e+00
2.998190000000000022e-01,7.874649999999999705e-01,4.367190000000000238e-01,4.705289999999999195e-01,1.733760000000000301e-01,4.382039999999999824e-01,6.975280000000000369e-01,2.648059999999999858e-01,5.681749999999999856e-01,4.528329999999999855e-01,6.000000000000000000e+00
2.709940000000000127e-01,6.950100000000000167e-01,5.500610000000000221e-01,5.895179999999999865e-01,2.072600000000000137e-02,4.400890000000000635e-01,6.340329999999999577e-01,5.151949999999999585e-01,7.305150000000000254e-01,3.969019999999999770e-01,7.000000000000000000e+00
2.499089999999999923e-01,6.875560000000000560e-01,7.043409999999999949e-01,6.383609999999999562e-01,4.591700000000000642e-02,4.111750000000000127e-01,4.723049999999999748e-01,5.956529999999999880e-01,7.404420000000000446e-01,3.830230000000000024e-01,8.000000000000000000e+00
2.199259999999999826e-01,5.629750000000000032e-01,3.926470000000000238e-01,5.276739999999999764e-01,3.063949999999999729e-01,7.048159999999999981e-01,3.605909999999999949e-01,7.345249999999999835e-01,6.469460000000001321e-01,4.067009999999999792e-01,9.000000000000000000e+00
2.850369999999999848e-01,6.078689999999999927e-01,3.056300000000000128e-01,7.431440000000000268e-01,5.433919999999999861e-01,6.214589999999999836e-01,4.278420000000000001e-01,5.471700000000000452e-01,6.593109999999999804e-01,1.839229999999999754e-01,1.000000000000000000e+01
4.000770000000000159e-01,6.474360000000000115e-01,3.359880000000000644e-01,5.451300000000000034e-01,1.682109999999999994e-01,6.834279999999999244e-01,2.749409999999999910e-01,7.371479999999999144e-01,5.420690000000000230e-01,2.497310000000000363e-01,1.100000000000000000e+01
2.016010000000000024e-01,3.298059999999999325e-01,4.880220000000000113e-01,8.323099999999999943e-01,4.762399999999999967e-01,7.208040000000000003e-01,4.542010000000000769e-01,5.423369999999999580e-01,4.389860000000000428e-01,1.280129999999999879e-01,1.000000000000000000e+00
2.402759999999999896e-01,3.910330000000000195e-01,3.879509999999999903e-01,6.124779999999999669e-01,4.008740000000000081e-01,8.740310000000000024e-01,4.088999999999999857e-01,6.252649999999999597e-01,4.146960000000000091e-01,3.974240000000000550e-01,2.000000000000000000e+00
4.361509999999999554e-01,4.988270000000000204e-01,1.805529999999999913e-01,4.926109999999999656e-01,3.485779999999999990e-01,7.857650000000000468e-01,2.284480000000000399e-01,6.989239999999999897e-01,2.627619999999999956e-01,4.327829999999999178e-01,3.000000000000000000e+00
4.685549999999999993e-01,6.957109999999999683e-01,2.377140000000000086e-01,7.188210000000000433e-01,2.504890000000000172e-01,5.812469999999999581e-01,2.615020000000000122e-01,5.200900000000000523e-01,4.956780000000000075e-01,1.712490000000000123e-01,4.000000000000000000e+00
2.716879999999999851e-01,6.901420000000000332e-01,3.924489999999999923e-01,6.167169999999999597e-01,2.925429999999999975e-01,6.359139999999999793e-01,3.595639999999999947e-01,4.077689999999999926e-01,5.239669999999999606e-01,2.593770000000000242e-01,5.000000000000000000e+00
3.257450000000000068e-01,7.866729999999999556e-01,4.331419999999999715e-01,4.781549999999999967e-01,1.421040000000000081e-01,5.251099999999999657e-01,5.998219999999999663e-01,2.808300000000000241e-01,6.143420000000000547e-01,4.116460000000000119e-01,6.000000000000000000e+00
2.696620000000000128e-01,7.119630000000001235e-01,4.960549999999999682e-01,5.252620000000000067e-01,5.746400000000000119e-02,4.864200000000000190e-01,6.222919999999999563e-01,5.011459999999999804e-01,7.165430000000000410e-01,3.785609999999999808e-01,7.000000000000000000e+00
2.390100000000000002e-01,6.867709999999999093e-01,7.017179999999999529e-01,5.990079999999999849e-01,3.605599999999999777e-02,4.046350000000000224e-01,5.185089999999999977e-01,5.967759999999999732e-01,7.307940000000000547e-01,3.853489999999999971e-01,8.000000000000000000e+00
2.397890000000000021e-01,5.317549999999999777e-01,3.961840000000000361e-01,5.585189999999999877e-01,3.282180000000000097e-01,7.381950000000000456e-01,3.569200000000000150e-01,7.780240000000000489e-01,5.130719999999999725e-01,4.712980000000000502e-01,9.000000000000000000e+00
2.841690000000000049e-01,6.075779999999999514e-01,3.415160000000000418e-01,7.239879999999999649e-01,5.288340000000000263e-01,6.374809999999999643e-01,3.446170000000000067e-01,6.168449999999999767e-01,5.663369999999999793e-01,1.731850000000000056e-01,1.000000000000000000e+01
3.782699999999999951e-01,6.352029999999999621e-01,3.525030000000000108e-01,5.715339999999999865e-01,1.793479999999999797e-01,6.652020000000000710e-01,2.669409999999999838e-01,7.217679999999999652e-01,5.491679999999999895e-01,1.891889999999999961e-01,1.100000000000000000e+01
5.128400000000000319e-02,3.240209999999999479e-01,7.952449999999999797e-01,4.482860000000000178e-01,7.856899999999999995e-01,6.602909999999999613e-01,7.017339999999999689e-01,4.129789999999999850e-01,3.653710000000000013e-01,2.441949999999999954e-01,1.000000000000000000e+00
5.476799999999999446e-01,2.711560000000000081e-01,2.284959999999999769e-01,1.262850000000000084e-01,2.745469999999999855e-01,8.555099999999999927e-01,8.918829999999999814e-01,8.455620000000000358e-01,9.030470000000001551e-01,4.943159999999999776e-01,2.000000000000000000e+00
2.100549999999999917e-01,4.641580000000000705e-01,2.336710000000000176e-01,1.425720000000000043e-01,5.644010000000000415e-01,6.770920000000001382e-01,5.795050000000000479e-01,6.631320000000000547e-01,4.540230000000000654e-01,2.898080000000000100e-01,3.000000000000000000e+00
4.306699999999999973e-01,7.633649999999999602e-01,1.052740000000000065e-01,4.866920000000000135e-01,4.622820000000000262e-01,2.916139999999999843e-01,5.026789999999999869e-01,5.403059999999999530e-01,5.095560000000000089e-01,2.183869999999999978e-01,4.000000000000000000e+00
3.341810000000000058e-01,8.646490000000000009e-01,6.920020000000000060e-01,3.549269999999999925e-01,1.644249999999999878e-01,3.809699999999999198e-01,4.439439999999999498e-01,5.000590000000000312e-01,7.676260000000000305e-01,3.107179999999999942e-01,5.000000000000000000e+00
1.500879999999999992e-01,7.068569999999999576e-01,8.222300000000000164e-01,2.925530000000000075e-01,3.945759999999999823e-01,2.832549999999999790e-01,4.356849999999999890e-01,2.718869999999999898e-01,1.000000000000000000e+00,4.790039999999999853e-01,6.000000000000000000e+00
3.991839999999999833e-01,9.237870000000001358e-01,4.579710000000000170e-01,2.248419999999999863e-01,4.680700000000000416e-01,2.027980000000000060e-01,5.293369999999999465e-01,5.762890000000000512e-01,7.485559999999999992e-01,3.867059999999999942e-01,7.000000000000000000e+00
2.921630000000000060e-01,8.537529999999999841e-01,7.959600000000000009e-01,2.109469999999999956e-01,2.575149999999999939e-01,3.056309999999999860e-01,5.688299999999999468e-01,5.749109999999999498e-01,5.740089999999999915e-01,6.523699999999998944e-01,8.000000000000000000e+00
2.070269999999999888e-01,7.921470000000000455e-01,7.278109999999999857e-01,4.124510000000000121e-01,2.887359999999999927e-01,4.302549999999999986e-01,5.109089999999999465e-01,4.612470000000000181e-01,7.371180000000001620e-01,7.067989999999998441e-01,9.000000000000000000e+00
9.615100000000000036e-02,6.714259999999999673e-01,6.755740000000000078e-01,4.558500000000000330e-01,3.925170000000000048e-01,5.707280000000000131e-01,5.424619999999999997e-01,4.627550000000000274e-01,6.345979999999999954e-01,6.920960000000000445e-01,1.000000000000000000e+01
6.014100000000000001e-02,6.465600000000000236e-01,7.098240000000000105e-01,2.522119999999999918e-01,4.004630000000000134e-01,5.989590000000000192e-01,5.052100000000000479e-01,3.748960000000000070e-01,6.322619999999999907e-01,4.079930000000000501e-01,1.100000000000000000e+01
4.444399999999999740e-02,3.135390000000000121e-01,8.654100000000000126e-01,5.079270000000000174e-01,7.643710000000000226e-01,6.049400000000000333e-01,7.091020000000000101e-01,4.226829999999999754e-01,3.614450000000000163e-01,2.563239999999999963e-01,1.000000000000000000e+00
4.422099999999999920e-01,3.021929999999999894e-01,2.444030000000000091e-01,1.743669999999999942e-01,3.665590000000000237e-01,8.980669999999999487e-01,8.534040000000000514e-01,8.021709999999999674e-01,7.468879999999999963e-01,3.731499999999999817e-01,2.000000000000000000e+00
2.649139999999999828e-01,4.780570000000000097e-01,2.240300000000000347e-01,1.370329999999999881e-01,5.293219999999999592e-01,7.020070000000001587e-01,5.815219999999999834e-01,7.252100000000000213e-01,4.584859999999999491e-01,2.494010000000000116e-01,3.000000000000000000e+00
3.606249999999999734e-01,7.571679999999999522e-01,1.493939999999999990e-01,3.784600000000000186e-01,4.503099999999999881e-01,3.556320000000000037e-01,4.609759999999999969e-01,5.570599999999999996e-01,5.470850000000000435e-01,2.444959999999999911e-01,4.000000000000000000e+00
3.897010000000000196e-01,9.019209999999999727e-01,6.292879999999999585e-01,3.221820000000000239e-01,1.998939999999999884e-01,4.308270000000000155e-01,4.342699999999999894e-01,5.490509999999999557e-01,6.894120000000001358e-01,2.810000000000000275e-01,5.000000000000000000e+00
1.484340000000000104e-01,7.212479999999998892e-01,8.412060000000000093e-01,1.863160000000000371e-01,4.390720000000000178e-01,2.503549999999999942e-01,4.858739999999999726e-01,3.257350000000000523e-01,9.532620000000000537e-01,4.534340000000000037e-01,6.000000000000000000e+00
3.693930000000000269e-01,8.941019999999998413e-01,5.278089999999999726e-01,3.222809999999999842e-01,3.299909999999999788e-01,2.670100000000000251e-01,3.988389999999999436e-01,5.372770000000000046e-01,8.795380000000000420e-01,3.494389999999999996e-01,7.000000000000000000e+00
3.312550000000000217e-01,8.781989999999999519e-01,7.624520000000000186e-01,1.761909999999999865e-01,2.715179999999999816e-01,3.389699999999999935e-01,6.114230000000000498e-01,5.944509999999999517e-01,5.484539999999999971e-01,6.162189999999999612e-01,8.000000000000000000e+00
1.867679999999999896e-01,8.003350000000000186e-01,7.306899999999998396e-01,3.378689999999999749e-01,3.238599999999999812e-01,4.041349999999999665e-01,5.137960000000000305e-01,4.824979999999999825e-01,6.791750000000000842e-01,6.680509999999999504e-01,9.000000000000000000e+00
1.215440000000000131e-01,6.905400000000000427e-01,6.970420000000000504e-01,4.889760000000000217e-01,3.365859999999999963e-01,5.987339999999999884e-01,5.202069999999999750e-01,4.113220000000000209e-01,6.864969999999999128e-01,5.445659999999999945e-01,1.000000000000000000e+01
6.884400000000000241e-02,5.970149999999999624e-01,7.966200000000001058e-01,2.863729999999999887e-01,3.039310000000000067e-01,6.222999999999999643e-01,6.394720000000000404e-01,3.511659999999999782e-01,5.075439999999999952e-01,5.003999999999999559e-01,1.100000000000000000e+01
4.461699999999999694e-02,3.507750000000000035e-01,8.870019999999999571e-01,5.656619999999999981e-01,7.129290000000000349e-01,5.913709999999999800e-01,6.817919999999999536e-01,3.466650000000000009e-01,3.545839999999999548e-01,2.742789999999999950e-01,1.000000000000000000e+00
3.818010000000000570e-01,3.034979999999999900e-01,2.813539999999999930e-01,2.206249999999999878e-01,4.491299999999999737e-01,9.277819999999999956e-01,7.981979999999999631e-01,7.695140000000000313e-01,6.686220000000000496e-01,2.935889999999999889e-01,2.000000000000000000e+00
2.036070000000000102e-01,4.250550000000000717e-01,2.687229999999999897e-01,2.034159999999999857e-01,4.857679999999999776e-01,7.437500000000000222e-01,5.621690000000000298e-01,6.516570000000000418e-01,4.200739999999999474e-01,2.546729999999999827e-01,3.000000000000000000e+00
3.669899999999999829e-01,7.649979999999999558e-01,1.551669999999999994e-01,3.252149999999999763e-01,4.229609999999999759e-01,3.926680000000000170e-01,4.885590000000000765e-01,5.093870000000000342e-01,5.891589999999999883e-01,2.221879999999999689e-01,4.000000000000000000e+00
4.063179999999999570e-01,9.151299999999999990e-01,5.877219999999999667e-01,3.411270000000000135e-01,2.256129999999999802e-01,4.131960000000000077e-01,4.243040000000000145e-01,5.676459999999999839e-01,6.488280000000000713e-01,2.698860000000000148e-01,5.000000000000000000e+00
9.032199999999999951e-02,6.286350000000000549e-01,8.540389999999998816e-01,3.216470000000000162e-01,2.451409999999999978e-01,2.910369999999999902e-01,5.595369999999999511e-01,2.588690000000000158e-01,8.931120000000000170e-01,5.049599999999999644e-01,6.000000000000000000e+00
3.931450000000000222e-01,9.039100000000001023e-01,5.684120000000000283e-01,3.074250000000000038e-01,2.578259999999999996e-01,3.621639999999999859e-01,3.975850000000000772e-01,5.333660000000000068e-01,8.551059999999999217e-01,3.634240000000000248e-01,7.000000000000000000e+00
3.645009999999999639e-01,8.953809999999999825e-01,7.186829999999999607e-01,1.814570000000000072e-01,2.798769999999999869e-01,3.541890000000000316e-01,6.828060000000000240e-01,6.062549999999999883e-01,5.227479999999999905e-01,5.818499999999999783e-01,8.000000000000000000e+00
1.696290000000000020e-01,7.736910000000000176e-01,7.756999999999999451e-01,3.813259999999999428e-01,2.604150000000000076e-01,3.811769999999999881e-01,5.194619999999999793e-01,4.683720000000000105e-01,6.265209999999999946e-01,6.560570000000000013e-01,9.000000000000000000e+00
1.355959999999999943e-01,6.972920000000000229e-01,7.094340000000000090e-01,4.975729999999999875e-01,3.098279999999999923e-01,6.063680000000000181e-01,4.990080000000000626e-01,4.204749999999999877e-01,6.543200000000000127e-01,5.427509999999999835e-01,1.000000000000000000e+01
1.529939999999999911e-01,6.737809999999998523e-01,6.937590000000000146e-01,2.041129999999999611e-01,3.546380000000000088e-01,6.878699999999998704e-01,6.479350000000000387e-01,3.386549999999999838e-01,4.626439999999999997e-01,4.526689999999999880e-01,1.100000000000000000e+01
5.488099999999999923e-02,3.271589999999999776e-01,9.363749999999998463e-01,6.115329999999999933e-01,6.874930000000000208e-01,5.370800000000000018e-01,6.120250000000000412e-01,3.347580000000000000e-01,2.757490000000000219e-01,3.084959999999999924e-01,1.000000000000000000e+00
3.659910000000000108e-01,2.785420000000000118e-01,3.003589999999999871e-01,2.609650000000000025e-01,4.454500000000000126e-01,9.451819999999999666e-01,7.502729999999999677e-01,7.834229999999999805e-01,6.148259999999999836e-01,3.201570000000000249e-01,2.000000000000000000e+00
2.188150000000000373e-01,4.119169999999999776e-01,2.195360000000000089e-01,2.142780000000000240e-01,4.580259999999999887e-01,7.345289999999999875e-01,5.389119999999999466e-01,6.686569999999999458e-01,4.432079999999999909e-01,3.151010000000000200e-01,3.000000000000000000e+00
4.016049999999999898e-01,7.753379999999999717e-01,1.283600000000000019e-01,3.236350000000000060e-01,4.671739999999999782e-01,3.963200000000000056e-01,4.666360000000000507e-01,4.762609999999999899e-01,5.809330000000000327e-01,2.145289999999999975e-01,4.000000000000000000e+00
4.350470000000000170e-01,9.279840000000000311e-01,5.464919999999999778e-01,3.080359999999999765e-01,2.405210000000000403e-01,4.392119999999999913e-01,4.576350000000000140e-01,5.251719999999999722e-01,6.389019999999999699e-01,2.391850000000000087e-01,5.000000000000000000e+00
1.402869999999999950e-01,6.788530000000000397e-01,8.009530000000001371e-01,3.133389999999999787e-01,2.162449999999999650e-01,3.505550000000000055e-01,4.539340000000000042e-01,3.170680000000000165e-01,9.416060000000000541e-01,5.141700000000000159e-01,6.000000000000000000e+00
3.654919999999999836e-01,8.945009999999998795e-01,6.179249999999999465e-01,3.266220000000000789e-01,2.530000000000000027e-01,3.353050000000000197e-01,4.103069999999999773e-01,5.086899999999999755e-01,8.784729999999999484e-01,4.356009999999999605e-01,7.000000000000000000e+00
